time,Fe-Soluble,Ni-Soluble,pp_boiling,pp_dep_rate,pp_release_rate-Fe,pp_release_rate-Ni,pp_tke,pp_wetted_perimeter
5.1159090448415,2.380225465744e-07,1.5758042753473e-08,0.01,0,9.9047551946661e-09,6.557343330139e-10,0.00099999999999999,0.0534
5.7274999493256,2.440802047626e-07,1.6159083907303e-08,0.01,0,8.8477414647965e-09,5.857558045677e-10,0.00099999999999999,0.0534
6.4002499442582,2.5003252278821e-07,1.6553151121857e-08,0.01,0,7.9183488035121e-09,5.2422630031671e-10,0.00099999999999999,0.0534
7.140274938684,2.5589229881739e-07,1.6941091686827e-08,0.01,0,7.0982954362619e-09,4.6993549380599e-10,0.00099999999999999,0.0534
7.9543024325524,2.616705064621e-07,1.732363209913e-08,0.01,0,6.37247423604e-09,4.2188323292112e-10,0.00099999999999999,0.0534
8.8497326758076,2.6737661261742e-07,1.7701399105009e-08,0.01,0,5.7282943224541e-09,3.7923595111817e-10,0.00099999999999999,0.0534
9.8347059433884,2.7301882939387e-07,1.8074936378966e-08,0.01,0,5.1551809413301e-09,3.4129355745708e-10,0.00099999999999999,0.0534
10.918176537727,2.786043163523e-07,1.8444717912508e-08,0.01,0,4.6441898149455e-09,3.0746390504768e-10,0.00099999999999999,0.0534
12.1099941915,2.8413934376122e-07,1.8811158822442e-08,0.01,0,4.187707950185e-09,2.7724298335514e-10,0.00099999999999999,0.0534
13.42099361065,2.8962942645148e-07,1.9174624212584e-08,0.01,0,3.7792177139738e-09,2.5019929905199e-10,0.00099999999999999,0.0534
14.863092971715,2.9507943390213e-07,1.9535436461886e-08,0.01,0,3.4131097032146e-09,2.2596148726078e-10,0.00099999999999999,0.0534
16.449402268886,3.0049368155661e-07,1.989388126993e-08,0.01,0,3.0845331949019e-09,2.0420841075482e-10,0.00099999999999999,0.0534
18.194342495775,3.0587600760956e-07,2.0250212740526e-08,0.01,0,2.7892748694589e-09,1.846611309588e-10,0.00099999999999999,0.0534
20.113776745353,3.1122983732549e-07,2.0604657639854e-08,0.01,0,2.5236605720434e-09,1.670764041552e-10,0.00099999999999999,0.0534
22.225154419888,3.1655823791541e-07,2.0957419029528e-08,0.01,0,2.2844744939405e-09,1.512413309698e-10,0.00099999999999999,0.0534
24.547669861877,3.2186396520441e-07,2.1308679356173e-08,0.01,0,2.0688926781513e-09,1.3696895417622e-10,0.00099999999999999,0.0534
27.102436848064,3.2714950391652e-07,2.1658603118435e-08,0.01,0,1.8744276712538e-09,1.2409459442817e-10,0.00099999999999999,0.0534
29.912680532871,3.3241710244229e-07,2.2007339168745e-08,0.01,0,1.6988823001424e-09,1.124727900951e-10,0.00099999999999999,0.0534
33.003948586158,3.3766880302301e-07,2.235502271163e-08,0.01,0,1.5403108994237e-09,1.0197473036098e-10,0.00099999999999999,0.0534
36.404343444774,3.4290646828608e-07,2.2701777060458e-08,0.01,0,1.3969865091221e-09,9.2486083581544e-11,0.00099999999999999,0.0534
40.144777789251,3.4813180460357e-07,2.3047715183873e-08,0.01,0,1.267373043669e-09,8.3905154760175e-11,0.00099999999999999,0.0534
44.259255568176,3.5334638282936e-07,2.3392941078671e-08,0.01,0,1.1501015351027e-09,7.6141312752985e-11,0.00099999999999999,0.0534
48.785181124994,3.5855165676002e-07,2.3737550991989e-08,0.01,0,1.0439498044899e-09,6.911364443574e-11,0.00099999999999999,0.0534
53.763699237493,3.6374897977021e-07,2.4081634522634e-08,0.01,0,9.4782496334861e-10,6.2749796228182e-11,0.00099999999999999,0.0534
59.240069161242,3.6893961989247e-07,2.4425275619419e-08,0.01,0,8.6074830314252e-10,5.6984973718276e-11,0.00099999999999999,0.0534
65.264076077366,3.7412477362364e-07,2.4768553495213e-08,0.01,0,7.8184217898156e-10,5.1761073310797e-11,0.00099999999999999,0.0534
71.890483685103,3.793055785865e-07,2.5111543465184e-08,0.01,0,7.1031861530872e-10,4.7025927878324e-11,0.00099999999999999,0.0534
79.179532053613,3.8448312533053e-07,2.5454317728064e-08,0.01,0,6.4546935784123e-10,4.2732648160033e-11,0.00099999999999999,0.0534
87.197485258975,3.896584684372e-07,2.5796946101352e-08,0.01,0,5.8665715228391e-10,3.8839045377708e-11,0.00099999999999999,0.0534
96.017233784872,3.9483263699126e-07,2.6139496714569e-08,0.01,0,5.3330810118152e-10,3.5307125228849e-11,0.00099999999999999,0.0534
105.71895716336,4.0000664466443e-07,2.6482036676829e-08,0.01,0,4.8490492538918e-10,3.2102641769123e-11,0.00099999999999999,0.0534
116.3908528797,4.0518149946052e-07,2.6824632722008e-08,0.01,0,4.4098101687843e-10,2.9194703684377e-11,0.00099999999999999,0.0534
128.12993816767,4.1035821322804e-07,2.7167351838516e-08,0.01,0,4.0111518334376e-10,2.6555426362613e-11,0.00099999999999999,0.0534
141.04293198443,4.1553781111036e-07,2.7510261894938e-08,0.01,0,3.6492698056951e-10,2.4159622878049e-11,0.00099999999999999,0.0534
155.24722518287,4.207213409384e-07,2.7853432261862e-08,0.01,0,3.3207257280885e-10,2.1984529931672e-11,0.00099999999999999,0.0534
170.87194770116,4.2590988274447e-07,2.8196934441739e-08,0.01,0,3.0224104226972e-10,2.0009563524487e-11,0.00099999999999999,0.0534
188.05914247128,4.3110455840548e-07,2.8540842707299e-08,0.01,0,2.7515110316973e-10,1.8216101414824e-11,0.00099999999999999,0.0534
206.96505671841,4.3630654156701e-07,2.8885234758565e-08,0.01,0,2.5054816406051e-10,1.658728863249e-11,0.00099999999999999,0.0534
227.76156239025,4.4151706788196e-07,2.9230192400691e-08,0.01,0,2.2820170194994e-10,1.5107863635173e-11,0.00099999999999999,0.0534
250.63771862927,4.4673744566978e-07,2.9575802249647e-08,0.01,0,2.0790291041146e-10,1.3764002603893e-11,0.00099999999999999,0.0534
275.8014904922,4.5196906707701e-07,2.9922156471092e-08,0.01,0,1.8946258978503e-10,1.2543179765885e-11,0.00099999999999999,0.0534
303.48163954142,4.5721341980152e-07,3.0269353556563e-08,0.01,0,1.7270925378274e-10,1.1434042044325e-11,0.00099999999999999,0.0534
333.92980349556,4.6247209947709e-07,3.0617499143387e-08,0.01,0,1.5748742762965e-10,1.0426296388468e-11,0.00099999999999999,0.0534
367.42278384512,4.6774682279599e-07,3.0966706883445e-08,0.01,0,1.4365611654489e-10,9.5106083809786e-12,0.00099999999999999,0.0534
404.26506222963,4.7303944143338e-07,3.1317099365023e-08,0.01,0,1.3108742761768e-10,8.6785110006229e-12,0.00099999999999999,0.0534
444.79156845259,4.7835195688448e-07,3.1668809095096e-08,0.01,0,1.1966532694537e-10,7.9223223398465e-12,0.00099999999999999,0.0534
489.37072529785,4.8368653626331e-07,3.2021979545262e-08,0.01,0,1.0928451926371e-10,7.2350714318236e-12,0.00099999999999999,0.0534
538.40779782763,4.8904552916083e-07,3.2376766267823e-08,0.01,0,9.984943687899e-11,6.6104313137308e-12,0.00099999999999999,0.0534
592.3485776104,4.9443148564695e-07,3.2733338087586e-08,0.01,0,9.1273326332919e-11,6.0426585603154e-12,0.00099999999999999,0.0534
651.68343537144,4.9984717548229e-07,3.3091878373761e-08,0.01,0,8.3477423479475e-11,5.5265386706892e-12,0.00099999999999999,0.0534
716.95177890858,5.0529560863555e-07,3.3452586398291e-08,0.01,0,7.6390207542488e-11,5.057336683964e-12,0.00099999999999999,0.0534
788.74695679944,5.1078005717518e-07,3.381567878517e-08,0.01,0,6.9946726587138e-11,4.6307525227704e-12,0.00099999999999999,0.0534
867.72165247938,5.1630407862121e-07,3.4181391056425e-08,0.01,0,6.4087987201216e-11,4.2428805877226e-12,0.00099999999999999,0.0534
954.59381772732,5.2187154083576e-07,3.4549979279969e-08,0.01,0,5.876040206689e-11,3.890173184463e-12,0.00099999999999999,0.0534
1050.1531995001,5.2748664852999e-07,3.4921721824465e-08,0.01,0,5.3915289836392e-11,3.5694074134368e-12,0.00099999999999999,0.0534
1155.2685194501,5.3315397147134e-07,3.529692122676e-08,0.01,0,4.9508422167533e-11,3.2776551818343e-12,0.00099999999999999,0.0534
1270.8953713951,5.3887847447134e-07,3.5675906177197e-08,0.01,0,4.5499613403476e-11,3.0122560387546e-12,0.00099999999999999,0.0534
1398.0849085346,5.4466554924015e-07,3.6059033628512e-08,0.01,0,4.1852348810013e-11,2.7707925630285e-12,0.00099999999999999,0.0534
1537.993399388,5.5052104820083e-07,3.6446691034473e-08,0.01,0,3.8533447645885e-11,2.5510680571296e-12,0.00099999999999999,0.0534
1691.8927393268,5.564513203591e-07,3.6839298724604e-08,0.01,0,3.5512757777301e-11,2.3510863294353e-12,0.00099999999999999,0.0534
1861.1820132595,5.6246324933857e-07,3.7237312422267e-08,0.01,0,3.2762878841951e-11,2.1690333665805e-12,0.00099999999999999,0.0534
2047.4002145855,5.6856429370677e-07,3.7641225914408e-08,0.01,0,3.0258911207926e-11,2.003260713535e-12,0.00099999999999999,0.0534
2252.240236044,5.7476252972792e-07,3.8051573881956e-08,0.01,0,2.7978228339716e-11,1.8522704033245e-12,0.00099999999999999,0.0534
2477.5642596484,5.8106669671075e-07,3.8468934902036e-08,0.01,0,2.5900270301368e-11,1.7147012861149e-12,0.00099999999999999,0.0534
2725.4206856133,5.8748624513917e-07,3.889393463441e-08,0.01,0,2.4006356396127e-11,1.5893166252091e-12,0.00099999999999999,0.0534
2998.0627541746,5.9403138780563e-07,3.9327249206706e-08,0.01,0,2.2279515145158e-11,1.4749928409589e-12,0.00099999999999999,0.0534
3297.969029592,6.0071315421092e-07,3.9769608815905e-08,0.01,0,2.0704329911403e-11,1.3707092904492e-12,0.00099999999999999,0.0534
3627.8659325512,6.0754344852654e-07,4.0221801565682e-08,0.01,0,1.9266798691472e-11,1.2755389851603e-12,0.00099999999999999,0.0534
3990.7525258064,6.1453511146662e-07,4.0684677562571e-08,0.01,0,1.7954206718672e-11,1.1886401567806e-12,0.00099999999999999,0.0534
4389.927778387,6.2170198646843e-07,4.1159153297381e-08,0.01,0,1.6755010626331e-11,1.1092485883563e-12,0.00099999999999999,0.0534
4829.0205562257,6.2905899062706e-07,4.1646216341356e-08,0.01,0,1.5658733081457e-11,1.0366706386182e-12,0.00099999999999999,0.0534
5312.0226118483,6.3662219089385e-07,4.2146930390812e-08,0.01,0,1.4655866868191e-11,9.7027689192455e-13,0.00099999999999999,0.0534
5843.3248730331,6.4440888610054e-07,4.2662440697467e-08,0.01,0,1.3737787526492e-11,9.0949637459211e-13,0.00099999999999999,0.0534
6427.7573603364,6.5243769543469e-07,4.3193979925863e-08,0.01,0,1.289667373076e-11,8.5381128364403e-13,0.00099999999999999,0.0534
7070.6330963701,6.6072865405174e-07,4.374287448327e-08,0.01,0,1.2125434681906e-11,8.0275217987468e-13,0.00099999999999999,0.0534
7777.7964060071,6.6930331657219e-07,4.4310551371608e-08,0.01,0,1.1417643861978e-11,7.5589360214136e-13,0.00099999999999999,0.0534
8555.6760466078,6.7818486927605e-07,4.4898545615174e-08,0.01,0,1.0767478568296e-11,7.1285006428279e-13,0.00099999999999999,0.0534
9411.3436512686,6.8739825187082e-07,4.5508508322161e-08,0.01,0,1.0169664710236e-11,6.7327240044591e-13,0.00099999999999999,0.0534
10352.578016395,6.9697028977791e-07,4.6142215442553e-08,0.01,0,9.6194264028024e-12,6.3684442797888e-13,0.00099999999999999,0.0534
11387.935818035,7.0692983795135e-07,4.6801577289491e-08,0.01,0,9.1124399425769e-12,6.0327990045557e-13,0.00099999999999999,0.0534
12526.829399838,7.1730793731652e-07,4.7488648896151e-08,0.01,0,8.6447917936948e-12,5.7231972617912e-13,0.00099999999999999,0.0534
13779.612339822,7.2813798499537e-07,4.8205641285325e-08,0.01,0,8.212940249156e-12,5.4372943000788e-13,0.00099999999999999,0.0534
15157.673573805,7.3945591956975e-07,4.8954933734594e-08,0.01,0,7.8136804640502e-12,5.1729683841524e-13,0.00099999999999999,0.0534
16673.540931185,7.513004227262e-07,4.9739087126023e-08,0.01,0,7.4441125863395e-12,4.928299696203e-13,0.00099999999999999,0.0534
18340.995024303,7.6371313872793e-07,5.0560858476078e-08,0.01,0,7.1016127333234e-12,4.7015511211389e-13,0.00099999999999999,0.0534
20175.194526734,7.7673891326984e-07,5.1423216748783e-08,0.01,0,6.783806584241e-12,4.4911507638353e-13,0.00099999999999999,0.0534
22192.813979407,7.9042605339738e-07,5.2329360063383e-08,0.01,0,6.4885453758219e-12,4.2956760572298e-13,0.00099999999999999,0.0534
24412.195377348,8.0482661030418e-07,5.3282734416682e-08,0.01,0,6.2138841051859e-12,4.1138393317727e-13,0.00099999999999999,0.0534
26853.514915083,8.1999668697539e-07,5.4287054050258e-08,0.01,0,5.9580617575164e-12,3.9444747253568e-13,0.00099999999999999,0.0534
29538.966406591,8.3599677280861e-07,5.5346323603701e-08,0.01,0,5.7194833894959e-12,3.7865263218367e-13,0.00099999999999999,0.0534
32492.96304725,8.5289210752748e-07,5.6464862207148e-08,0.01,0,5.496703911071e-12,3.6390374139101e-13,0.00099999999999999,0.0534
35742.359351975,8.7075307690428e-07,5.76473296797e-08,0.01,0,5.288413419239e-12,3.5011407934988e-13,0.00099999999999999,0.0534
39316.695287173,8.8965564302885e-07,5.8898755014939e-08,0.01,0,5.093423947748e-12,3.3720499795212e-13,0.00099999999999999,0.0534
43248.46481589,9.0968181210345e-07,6.0224567350818e-08,0.01,0,4.9106575066748e-12,3.2510512996153e-13,0.00099999999999999,0.0534
47573.411297479,9.3092014300923e-07,6.1630629638792e-08,0.01,0,4.7391352947231e-12,3.1374967482502e-13,0.00099999999999999,0.0534
52330.852427227,9.5346630017978e-07,6.3123275246249e-08,0.01,0,4.5779679763852e-12,3.0307975498179e-13,0.00099999999999999,0.0534
57564.037669949,9.7742365463546e-07,6.4709347747388e-08,0.01,0,4.4263469242414e-12,2.9304183606866e-13,0.00099999999999999,0.0534
63320.541436944,1.0029039373789e-06,6.6396244180604e-08,0.01,0,4.2835363347121e-12,2.835872049514e-13,0.00099999999999999,0.0534
69652.695580639,1.0300279497304e-06,6.8191962075536e-08,0.01,0,4.1488661333031e-12,2.746715000236e-13,0.00099999999999999,0.0534
76618.065138703,1.0589263355958e-06,7.0105150580268e-08,0.01,0,4.0217255923694e-12,2.6625428867717e-13,0.00099999999999999,0.0534
84279.971652573,1.089740421109e-06,7.214516604903e-08,0.01,0,3.9015575912661e-12,2.5829868730142e-13,0.00099999999999999,0.0534
92708.06881783,1.122623127584e-06,7.4322132483264e-08,0.01,0,3.7878534549685e-12,2.5077101957914e-13,0.00099999999999999,0.0534
101978.97569961,1.1577399642469e-06,7.6647007254432e-08,0.01,0,3.6801483131493e-12,2.4364050923891e-13,0.00099999999999999,0.0534
112176.97326957,1.1952701078014e-06,7.9131652575595e-08,0.01,0,3.5780169271181e-12,2.3687900378191e-13,0.00099999999999999,0.0534
123394.77059653,1.2354075765223e-06,8.1788913231032e-08,0.01,0,3.4810699370439e-12,2.3046072603304e-13,0.00099999999999999,0.0534
135734.34765619,1.2783625072605e-06,8.463270111914e-08,0.01,0,3.3889504865221e-12,2.2436205067375e-13,0.00099999999999999,0.0534
149307.8824218,1.3243625445082e-06,8.7678087214046e-08,0.01,0,3.3013311857369e-12,2.1856130319132e-13,0.00099999999999999,0.0534
164238.77066398,1.3736543514929e-06,9.0941401606061e-08,0.01,0,3.2179113783878e-12,2.1303857893845e-13,0.00099999999999999,0.0534
180662.74773038,1.4265052541732e-06,9.4440342340804e-08,0.01,0,3.1384146810268e-12,2.0777558022761e-13,0.00099999999999999,0.0534
198729.12250342,1.4832050299939e-06,9.8194093841881e-08,0.01,0,3.0625867666734e-12,2.0275546959739e-13,0.00099999999999999,0.0534
218602.13475376,1.5440678543257e-06,1.0222345577301e-07,0.01,0,2.9901933674584e-12,1.979627375797e-13,0.00099999999999999,0.0534
240462.44822914,1.6094344186903e-06,1.0655098327295e-07,0.01,0,2.921018473664e-12,1.9338308346892e-13,0.00099999999999999,0.0534
264508.79305205,1.6796742361422e-06,1.1120113958096e-07,0.01,0,2.8548627088937e-12,1.8900330775169e-13,0.00099999999999999,0.0534
290959.77235726,1.7551881505743e-06,1.1620046216292e-07,0.01,0,2.7915418632127e-12,1.8481121499499e-13,0.00099999999999999,0.0534
320055.84959298,1.8364110682331e-06,1.2157774354844e-07,0.01,0,2.7308855680186e-12,1.8079552611722e-13,0.00099999999999999,0.0534
352061.53455228,1.923814931383e-06,1.273642281994e-07,0.01,0,2.6727360981103e-12,1.7694579908046e-13,0.00099999999999999,0.0534
387267.78800751,2.017911955872e-06,1.3359382684966e-07,0.01,0,2.6169472879517e-12,1.7325235714272e-13,0.00099999999999999,0.0534
425994.66680826,2.1192581563205e-06,1.4030334988667e-07,0.01,0,2.5633835505052e-12,1.6970622390087e-13,0.00099999999999999,0.0534
468594.23348909,2.2284571848088e-06,1.4753276148789e-07,0.01,0,2.5119189882332e-12,1.6629906443534e-13,0.00099999999999999,0.0534
515453.756838,2.3461645112884e-06,1.553254563807e-07,0.01,0,2.4624365869678e-12,1.630231319411e-13,0.00099999999999999,0.0534
566999.2325218,2.4730919765049e-06,1.6372856126407e-07,0.01,0,2.4148274843231e-12,1.5987121929363e-13,0.00099999999999999,0.0534
623699.25577398,2.610012751016e-06,1.7279326311537e-07,0.01,0,2.3689903052074e-12,1.5683661505719e-13,0.00099999999999999,0.0534
686069.28135137,2.7577667369444e-06,1.8257516680796e-07,0.01,0,2.3248305577675e-12,1.5391306349388e-13,0.00099999999999999,0.0534
754676.30948651,2.9172664524306e-06,1.9313468468545e-07,0.01,0,2.2822600837967e-12,1.510947281785e-13,0.00099999999999999,0.0534
830144.04043516,3.0895034423894e-06,2.0453746097938e-07,0.01,0,2.2411965582635e-12,1.4837615886533e-13,0.00099999999999999,0.0534
913158.54447868,3.2755552631377e-06,2.1685483421947e-07,0.01,0,2.2015630331672e-12,1.4575226128955e-13,0.00099999999999999,0.0534
1004474.4989265,3.4765930927885e-06,2.3016434107206e-07,0.01,0,2.1632875214262e-12,1.4321826961899e-13,0.00099999999999999,0.0534
1104922.0488192,3.6938900240291e-06,2.4455026535515e-07,0.01,0,2.1263026169463e-12,1.4076972130112e-13,0.00099999999999999,0.0534
1215414.3537011,3.928830101052e-06,2.601042363193e-07,0.01,0,2.0905451474092e-12,1.3840243407632e-13,0.00099999999999999,0.0534
1336955.8890712,4.1829181680286e-06,2.769258806559e-07,0.01,0,2.0559558566749e-12,1.3611248495154e-13,0.00099999999999999,0.0534
1440000,4.3947723113885e-06,2.9095147065403e-07,0.01,0,2.029784033401e-12,1.3437980577463e-13,0.00099999999999999,0.0534

